WKT,GEOID,NAME,variable,estimate,moe
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B03002_012,290,260
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B11001_001,2233,244
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B11001_006,768,231
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B15003_022,330,235
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B15003_023,293,162
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B15003_024,67,88
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B15003_025,83,75
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B17001_002,2209,786
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B19013_001,34476,10604
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B23025_005,472,225
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B25001_001,2350,219
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B25002_003,117,78
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B25003_002,345,133
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B25003_003,1888,231
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.953522 38.906784,-76.951897 38.908174,-76.951345 38.908224,-76.949889 38.907512,-76.945338 38.902391,-76.943666 38.901392,-76.946011 38.899505,-76.951015 38.89552,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02; District of Columbia; District of Columbia",B25064_001,1325,198
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B01003_001,2643,629
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B03002_003,133,121
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B03002_004,1890,603
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B03002_012,345,235
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B11001_001,966,134
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B11001_006,389,153
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B15003_022,214,103
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B15003_023,148,83
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B15003_024,21,30
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B15003_025,0,14
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B17001_002,613,295
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B19013_001,51261,3325
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B23025_005,318,201
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B25001_001,1069,137
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B25002_003,103,66
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B25003_002,245,76
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B25003_003,721,154
"POLYGON ((-77.002349 38.842493,-76.99845 38.843109,-76.997453 38.843167,-76.994226 38.843688,-76.993616 38.840245,-76.993563 38.838805,-76.993505 38.837482,-76.996865 38.836431,-77.000571 38.833969,-77.000588 38.835129,-77.000759 38.836291,-77.000572 38.841879,-77.00172 38.841604,-77.004213 38.840407,-77.002349 38.842493))","11001009804","Census Tract 98.04; District of Columbia; District of Columbia",B25064_001,1410,153
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B01003_001,1918,406
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B03002_003,3,5
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B03002_004,1642,466
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B03002_012,42,61
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B11001_001,1132,184
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B11001_006,361,149
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B15003_022,107,135
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B15003_023,55,91
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B15003_024,0,14
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B15003_025,0,14
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B17001_002,667,492
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B19013_001,34226,12470
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B23025_005,56,75
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B25001_001,1199,171
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B25002_003,67,58
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B25003_002,32,32
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B25003_003,1100,184
"POLYGON ((-77.007677 38.831398,-77.005885 38.831206,-77.003858 38.830987,-77.00203 38.830958,-77.002307 38.826853,-77.001381 38.824523,-77.002187 38.821965,-77.00543 38.823594,-77.006002 38.824091,-77.007336 38.826063,-77.007642 38.826978,-77.007675 38.829199,-77.007677 38.831398))","11001009810","Census Tract 98.10; District of Columbia; District of Columbia",B25064_001,1169,112
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B01003_001,2107,331
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B03002_003,183,95
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B03002_004,1645,317
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B03002_012,15,18
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B11001_001,947,156
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B11001_006,202,94
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B15003_022,382,154
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B15003_023,475,160
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B15003_024,140,69
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B15003_025,5,9
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B17001_002,65,61
"POLYGON ((-76.96492 38.876364,-76.962018 38.877809,-76.961464 38.878156,-76.958873 38.881706,-76.957496 38.88363,-76.956266 38.88363,-76.953091 38.883611,-76.947812 38.882842,-76.946677 38.88283,-76.945772 38.880869,-76.948208 38.879533,-76.949187 38.877888,-76.948079 38.874471,-76.948511 38.871309,-76.949791 38.867902,-76.953001 38.866279,-76.960383 38.869291,-76.964772 38.871087,-76.96492 38.876364))","11001009901","Census Tract 99.01; District of Columbia; District of Columbia",B19013_001,102422,50517
