WKT,GEOID,NAME,total_population,total_housing_units,median_household_income,poverty_rate,unemployment_rate,pct_bachelors_or_higher,pct_renter_occupied,vacancy_rate,pct_non_hispanic_black,pct_hispanic_latino
"POLYGON ((-77.079572 38.933487,-77.077048 38.933488,-77.072415 38.933484,-77.07265 38.931871,-77.073162 38.928611,-77.073188 38.926182,-77.073858 38.925586,-77.077048 38.925744,-77.077048 38.926183,-77.077052 38.929019,-77.077009 38.931412,-77.079765 38.933432,-77.079572 38.933487))","11001000704","Census Tract 7.04; District of Columbia; District of Columbia",2404,1737,93538,0.0565723793677205,0.0291181364392679,0.65973377703827,0.545768566493955,0.160621761658031,0.0349417637271215,0.118968386023295
"POLYGON ((-77.051408 38.905261,-77.051407 38.907243,-77.048806 38.907238,-77.046639 38.907245,-77.045684 38.907242,-77.047479 38.905309,-77.04945 38.902632,-77.049566 38.902175,-77.05012 38.901987,-77.050785 38.902463,-77.051416 38.902977,-77.051408 38.905261))","11001005501","Census Tract 55.01; District of Columbia; District of Columbia",1759,1630,139738,0.0812961910176237,0.0181921546333144,0.824900511654349,0.43680981595092,0.220245398773006,0.0324047754405912,0.220579874928937
"POLYGON ((-77.042094 38.923055,-77.039936 38.924486,-77.03845 38.925357,-77.036488 38.926525,-77.036489 38.926272,-77.036491 38.92325,-77.036488 38.922732,-77.038889 38.921351,-77.040042 38.920666,-77.040755 38.919848,-77.041704 38.919659,-77.042684 38.922661,-77.042094 38.923055))","11001003802","Census Tract 38.02; District of Columbia; District of Columbia",3607,2204,159182,0.0948156362628223,0.0235652897144441,0.69309675630718,0.666061705989111,0.0449183303085299,0.133074577210979,0.186858885500416
"POLYGON ((-77.036489 38.926272,-77.035484 38.926325,-77.032407 38.926573,-77.032143 38.923763,-77.032132 38.923635,-77.035309 38.923433,-77.035309 38.923295,-77.036491 38.92325,-77.036489 38.926272))","11001003702","Census Tract 37.02; District of Columbia; District of Columbia",2815,1671,89792,0.183303730017762,0.0770870337477798,0.534635879218472,0.727109515260323,0.0939557151406343,0.385435168738899,0.113321492007105
"POLYGON ((-77.082565 38.921497,-77.082006 38.921524,-77.080715 38.92255,-77.077909 38.922549,-77.077052 38.922549,-77.074697 38.922548,-77.073195 38.922544,-77.072907 38.922543,-77.071476 38.920188,-77.069382 38.917726,-77.06941 38.9166,-77.069245 38.912675,-77.072676 38.912594,-77.073097 38.912589,-77.074327 38.912589,-77.079016 38.912679,-77.07896 38.913451,-77.081835 38.917423,-77.082558 38.918662,-77.082581 38.919297,-77.082565 38.921497))","11001000300","Census Tract 3; District of Columbia; District of Columbia",5669,2793,174470,0.0656200388075498,0.0063503263362145,0.594284706297407,0.353741496598639,0.129967776584318,0.0573293349797142,0.143940730287529
"POLYGON ((-76.94286 38.902045,-76.933078 38.909654,-76.9316368067784 38.9105519633147,-76.9312514680512 38.910244618909,-76.9235292681466 38.9040854275996,-76.93021 38.903446,-76.931669 38.903045,-76.94152 38.902806,-76.942609 38.901927,-76.94286 38.902045))","11001007806","Census Tract 78.06; District of Columbia; District of Columbia",2361,1265,50607,0.147395171537484,0.0808979246082169,0.212621770436256,0.508300395256917,0.0806324110671937,0.887759423972893,0.0072003388394748
"POLYGON ((-77.0774366982071 38.9673218177274,-77.0716409840087 38.9717775427368,-77.070182 38.969763,-77.070141 38.969697,-77.06841 38.96581,-77.062046 38.965813,-77.066238 38.961013,-77.070831 38.961013,-77.073309 38.961017,-77.075049 38.963999,-77.076867 38.967009,-77.0774366982071 38.9673218177274))","11001001401","Census Tract 14.01; District of Columbia; District of Columbia",3324,1416,207344,0.0436221419975933,0.0273766546329723,0.629061371841155,0.372175141242938,0.0459039548022599,0.069193742478941,0.15734055354994
"POLYGON ((-77.022857 38.973512,-77.022766 38.973609,-77.019835 38.977475,-77.019267 38.977949,-77.0187064975833 38.9782825550368,-77.0186545534322 38.9782429087594,-77.0173231309697 38.977226703025,-77.015598 38.97591,-77.013798 38.97441,-77.0110567340993 38.9722668284776,-77.0085892746401 38.9703377238095,-77.009042 38.969893,-77.009562 38.963905,-77.012926 38.966991,-77.014771 38.969936,-77.019895 38.969923,-77.025406 38.969924,-77.022857 38.973512))","11001001702","Census Tract 17.02; District of Columbia; District of Columbia",3387,1842,133892,0.0357248302332448,0.0357248302332448,0.602893416002362,0.448968512486428,0.117806731813246,0.38736344847948,0.0823737821080602
"POLYGON ((-77.036415 38.952535,-77.033761 38.955653,-77.033411 38.956196,-77.030161 38.959882,-77.02852 38.961338,-77.028013 38.961226,-77.028031 38.961014,-77.028175 38.95728,-77.028029 38.956216,-77.027881 38.955148,-77.027429 38.951868,-77.027135 38.949734,-77.027035 38.948991,-77.0266 38.946125,-77.029643 38.946125,-77.032724 38.948264,-77.036424 38.94826,-77.036415 38.952535))","11001002002","Census Tract 20.02; District of Columbia; District of Columbia",4106,1600,250001,0.0830491962981003,0.0311738918655626,0.504627374573794,0.155625,0.055,0.399171943497321,0.187530443253775
"POLYGON ((-77.0266 38.946125,-77.019413 38.946335,-77.019275 38.943675,-77.019954 38.943101,-77.0192 38.942054,-77.019045 38.938841,-77.019033 38.937398,-77.024292 38.936291,-77.02469 38.938684,-77.02524 38.940811,-77.025514 38.941873,-77.0266 38.946125))","11001002400","Census Tract 24; District of Columbia; District of Columbia",3735,1632,144167,0.0514056224899598,0.0390896921017403,0.506291834002677,0.270833333333333,0.0747549019607843,0.306024096385542,0.241767068273092
